NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
377e0316-7fc1-46c4-a95d-3429779260f6,7249147,CC-BY,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/29/2011,29,9,2011,,Ferny Ness,NT4477,55.987245,-2.891154,707.1,,"Rae, Sandy","Rae, Sandy",2,,,,,not recorded,Unknown,,Accepted - correct,HUMAN_OBSERVATION,iRecord | General data,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NT,NT47,NT47N,NT4477,United Kingdom of Great Britain and Northern Ireland,Scotland,,
37a18060-db32-4815-ab5c-b715027c67f2,18750575,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/5/1984,5,9,1984,,"North basin cliff, Caol Scotnish (Loch Sween)",NR768897,56.048443,-5.584804,70.7,-7  m,Dale Rostron,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000046,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78U,NR7689,United Kingdom of Great Britain and Northern Ireland,Scotland,,
37cad84c-3ad3-4324-b963-7d8712066cde,T-MRMCS020000071FC,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,3/25/2018,25,3,2018,,"""Queenie reef, S shore of upper basin, Loch Creran""",NM987439,56.54473,-5.274759,70.7,-17.8  m,Catriona Hoon,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS0200000004B,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM94,NM94W,NM9843,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
37cf46dc-fd83-4d2a-84c0-563ca9621f63,T-JNCCMNCR20606934,OGL,Natural England,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/23/1999,23,9,1999,,Transect 2 (Solway Firth),NX969541,54.871466,-3.60737,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR20000806,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by English Nature,dr492,Natural England,dp83,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NX,NX95,NX95S,NX9654,United Kingdom of Great Britain and Northern Ireland,Scotland,,
37db5052-6ac0-4909-9955-2a24894ae389,T-MRMCS0070000104D,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/20/2000,20,8,2000,,Ob Gorm Mor entrance,NG866552,57.53728,-5.566323,70.7,-14 to -9 m,Mary Harvey,,,P,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRSS0010000000C,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG85,NG85S,NG8655,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
37f295a3-af5b-4a03-ab16-d830f92cab4f,18649085,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/7/1989,7,9,1989,,Blairmore (Loch Long (Clyde)),NS199822,55.999299,-4.888805,70.7,-10.5 to -7.5 m,Christine Maggs,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000028,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS18,NS18W,NS1982,United Kingdom of Great Britain and Northern Ireland,Scotland,,
37f99aec-1336-4100-a814-26e8fab1a764,DASSHDT00000071_4.1818a_107381,CC-BY-NC,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/10/1982,10,9,1982,,,NB1231,58.180947,-6.886366,300,,,,,,,,,,,,Accepted - considered correct,MATERIAL_SAMPLE,,1776-1997 Paul F. Clark North East Atlantic Crab Atlas - Version 2.4,dr2563,Marine Biological Association,dp80,MBA,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NB,NB13,NB13F,NB1231,United Kingdom of Great Britain and Northern Ireland,Scotland,,
380698ac-faab-4d50-9c2a-eeaf63616d15,T-MRMCS02000004A02,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/11/2017,11,6,2017,,Rubh'an Tigh-Shalainn,NM969436,56.54128,-5.304242,70.7,-8.9 to -6.1 m,Sarah Bowen,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000022,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM94,NM94R,NM9643,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
3808e6a1-7f59-48d0-894d-85bf9f3e7292,T-JNCCMNCR30573748,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/29/1994,29,9,1994,,Redkirk Point (Solway Firth),NY303650,54.97543,-3.090435,70.7,2.1 to 7.1 m,Krystal Hemmingway,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000763,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NY,NY36,NY36C,NY3065,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
380967b2-a0a3-4618-9408-b089a90e8e17,18524264,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/3/1985,3,9,1985,,"Channel, SE Sgeirean a' Mhain (Loch Sween)",NR724815,55.972848,-5.648351,70.7,Unknown,Gill Bishop,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000267,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78F,NR7281,United Kingdom of Great Britain and Northern Ireland,Scotland,,
380b64c0-e726-45c2-b09c-0d00cb7b1e7c,T-MRMCS0070000D3CB,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,10/30/2011,30,10,2011,,St Catherine's Reef,NN107062,56.21137,-5.053921,70.7,-18.8 to -0.8 m,Steven Melvin,,,C,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS007000000D2,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NN,NN10,NN10D,NN1006,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
38125329-1431-406a-8060-a64aa74caba2,18520239,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/11/1993,11,9,1993,,"Loch nam Bodach (Loch nam Badach, Lewis)",NB405207,58.099462,-6.405017,70.7,Unknown,Kath Thorpe,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000471,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NB,NB42,NB42A,NB4020,United Kingdom of Great Britain and Northern Ireland,Scotland,,
382cf26f-e3e4-47d9-af3b-d2db4323dfa9,DASSHDT00000071_4.1973a_107381,CC-BY-NC,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,1776-12-31,31,12,1776,,,NN07,56.85,-5.166667,5000,,,,,,,,,,,,Accepted - considered correct,MATERIAL_SAMPLE,,1776-1997 Paul F. Clark North East Atlantic Crab Atlas - Version 2.4,dr2563,Marine Biological Association,dp80,MBA,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NN,NN07,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
38318f13-df2f-422e-bc87-d27e49a0c505,DASSHDT00000071_4.2496a_107381,CC-BY-NC,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/25/1974,25,7,1974,,,HU3810,59.880478,-1.30772,400,,,,,,,,,,,,Accepted - considered correct,MATERIAL_SAMPLE,,1776-1997 Paul F. Clark North East Atlantic Crab Atlas - Version 2.4,dr2563,Marine Biological Association,dp80,MBA,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU31,HU31V,HU3810,United Kingdom of Great Britain and Northern Ireland,Scotland,,
3838ff92-55d6-459d-a952-75e3ac59000d,T-MRMCS0170000174E,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/24/2015,24,7,2015,,"""Keppel Slip, Isle of Cumbrae""",NS176543,55.74769,-4.906405,70.7,-2.7 to -2.5 m,Paula Lightfoot,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS01700000019,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS15,NS15S,NS1754,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
384adbef-3cf3-49d5-843b-21a5b085a205,18476474,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,4/29/1990,29,4,1990,,"S side Cumhann Beag (Loch Tarbert, Jura)",NR566819,55.968688,-5.901289,70.7,Unknown,David Connor,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000009,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR58,NR58Q,NR5681,United Kingdom of Great Britain and Northern Ireland,Scotland,,
386220b1-166f-47e5-ba86-3e8ff0c1b02f,T-MRSNH02600000079,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/5/2011,5,8,2011,,DDV M49 Dive1,NN005321,56.43921,-5.236318,70.7,,David Hughes,,,P,,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH02600000002,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NN,NN03,NN03B,NN0032,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
3867810e-0a4e-469c-940d-c04d452085c9,18524275,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/3/1985,3,9,1985,,"Channel, SE Sgeirean a' Mhain (Loch Sween)",NR724815,55.972848,-5.648351,70.7,Unknown,Gill Bishop,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000267,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78F,NR7281,United Kingdom of Great Britain and Northern Ireland,Scotland,,
3875c217-9d85-4d7f-9158-c039036eaa57,18403076,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/21/1987,21,8,1987,,"Smirri Geo, Fair Isle (Fair Isle)",HZ198699,59.515048,-1.651019,70.7,Unknown,Keith Hiscock,,,F,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000261,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HZ,HZ16,HZ16Z,HZ1969,United Kingdom of Great Britain and Northern Ireland,Scotland,,
3890f6ed-fe49-4039-b591-5c25d9faaf9e,T-MRSNH00100000373,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/17/2001,17,7,2001,,S Eilean a Mhadaidh,NC196493,58.39539,-5.086769,70.7,Unknown,Colin Moore,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH00100000002,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC14,NC14Z,NC1949,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
3896331d-1113-4ad0-b281-a7039adfc56b,T-JNCCMNCR60556333,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/16/1997,16,7,1997,,"""SW Papa Westray (Papa Westray, Orkney)""",HY477500,59.33356,-2.920566,70.7,-4.9 to -1.4 m,Lucy Kay,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000691,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HY,HY45,HY45Q,HY4750,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
